subset,sample_id,num_nodes,num_faces,inlet_count,wss_mag_mean,wss_mag_std,wss_mag_max,pressure_mean,pressure_min,pressure_max,pressure_range
bifurcating,sample_1414,16343,32682,762,13.042244001611861,7.088269517052112,68.20442064114997,133569.34558373617,133208.015625,134020.265625,812.25
bifurcating,sample_1415,13016,26028,622,15.563222905132482,7.144994622039896,78.7479430297073,133695.9271581611,133319.203125,134144.9375,825.734375
bifurcating,sample_1416,17153,34302,851,13.521617597881205,7.409566037503314,89.53471257525176,133582.49179626012,133324.03125,134179.6875,855.65625
bifurcating,sample_1417,18622,37240,875,11.014369420439843,5.85519554841301,59.0581479168125,133519.983170947,133282.140625,134163.40625,881.265625
bifurcating,sample_1418,20100,40196,993,11.684385418366913,7.795712411128218,66.87998083042021,133340.5719022077,133116.40625,133692.875,576.46875
bifurcating,sample_1419,14942,29880,678,13.729034995174487,6.5809174840351625,77.34495320633434,133604.44864622373,133217.84375,134135.015625,917.171875
bifurcating,sample_1420,14297,28590,698,15.283036554753846,7.518785477918107,77.94603371716592,133652.0352182713,133319.546875,134108.578125,789.03125
bifurcating,sample_1421,18333,36662,870,13.137238229161648,7.094114160587843,65.07545568583414,133528.60410359735,133305.875,133948.46875,642.59375
bifurcating,sample_1422,17193,34382,809,12.722821070653735,7.0941293054471775,73.46757287080365,133604.509946817,133362.296875,134074.46875,712.171875
bifurcating,sample_1423,15162,30320,749,13.286402554357538,5.932684220125307,39.722325437248536,133585.90271319746,133324.109375,133904.546875,580.4375
bifurcating,sample_1424,18102,36200,878,11.194917880912655,6.600586920862262,67.93344210796599,133590.37263234035,133395.703125,134002.046875,606.34375
bifurcating,sample_1425,16634,33264,759,12.114476977043985,6.096712487743777,92.58829049774401,133507.87045546772,133285.453125,134183.765625,898.3125
bifurcating,sample_1426,11654,23304,583,17.915654769922593,8.14154453328997,82.84302509672003,133800.61464545436,133327.5625,134343.5625,1016.0
bifurcating,sample_1427,14240,28476,675,15.352347765560754,8.000338695374737,96.52507199969904,133670.11143455934,133332.625,134317.8125,985.1875
bifurcating,sample_1428,18342,36680,841,11.508377683160429,6.133321661813083,89.56493925123146,133529.84213229883,133347.859375,134196.390625,848.53125
bifurcating,sample_1429,16012,32020,745,13.075212127329454,6.964078070429618,90.2506394927528,133581.68882420217,133351.609375,134381.84375,1030.234375
bifurcating,sample_1430,18207,36410,930,11.162854192303142,5.457267440588395,44.879739992976745,133494.18314556216,133226.5625,134235.796875,1009.234375
bifurcating,sample_1431,21300,42596,1458,11.00918642502059,6.861295588878287,55.788793845704525,133474.2334580399,133264.03125,133817.453125,553.421875
bifurcating,sample_1432,18008,36012,887,12.03362338209786,6.445707602210086,60.05839316214459,133452.896479169,133250.296875,133763.15625,512.859375
bifurcating,sample_1433,15377,30750,715,12.817543692711311,6.038517249555267,59.95181730107758,133601.05282138096,133253.046875,134141.84375,888.796875
bifurcating,sample_1434,17095,34186,779,11.078703752620102,6.175001882857194,57.51120611599988,133525.67022704007,133325.8125,133923.53125,597.71875
bifurcating,sample_1435,18113,36222,882,11.455791441648797,5.909339943635957,72.20861261342787,133559.88883415918,133364.09375,134041.671875,677.578125
bifurcating,sample_1436,15454,30904,720,11.864138237485818,5.696733518462184,55.92861916633087,133544.86162057557,133313.40625,133803.65625,490.25
bifurcating,sample_1437,12765,25526,622,16.6408383784338,7.564530831900083,54.67102555838281,133731.57000709948,133321.421875,134254.671875,933.25
bifurcating,sample_1438,16248,32492,773,12.895393636112495,6.959631681517173,68.89275191765735,133547.55916112752,133316.96875,133961.96875,645.0
bifurcating,sample_1439,17302,34600,797,12.622203406764681,7.441226489659222,77.79246328170322,133543.32290884003,133320.796875,134070.984375,750.1875
bifurcating,sample_1440,16685,33366,831,12.440455541683313,6.125257295926286,54.43905135581991,133527.55506817502,133188.1875,133999.421875,811.234375
bifurcating,sample_1441,16478,32952,775,12.551210104890895,6.4142660586419415,66.2952059618589,133539.24230982218,133293.296875,133874.890625,581.59375
bifurcating,sample_1442,14210,28416,666,14.336186115543866,7.006144977631928,92.7575285811223,133628.80021991555,133318.390625,134182.703125,864.3125
bifurcating,sample_1443,18970,37936,912,12.23903582709174,7.635591816456709,81.81434747695572,133567.35907106617,133362.296875,134077.453125,715.15625
bifurcating,sample_1444,15359,30714,705,13.797331091569545,7.452148521752521,88.09849777464642,133588.6458112914,133316.546875,134036.984375,720.4375
bifurcating,sample_1445,18645,37286,858,11.430330230285472,6.504200671366879,67.58065977236595,133519.85177242558,133334.40625,133913.609375,579.203125
bifurcating,sample_1446,14260,28516,676,15.441033353316573,8.244233577175327,68.92024704418057,133656.7455973878,133308.640625,134091.296875,782.65625
bifurcating,sample_1447,14601,29198,688,13.414642301502168,6.979165016558481,69.73071627688441,133616.25660271556,133320.84375,133959.03125,638.1875
bifurcating,sample_1448,15619,31234,716,13.912001997288193,7.529451258906823,90.1752685489435,133599.25402354504,133305.25,134077.171875,771.921875
bifurcating,sample_1449,18606,37208,896,11.73798675222412,6.835573182516227,74.43640204182277,133528.78422870982,133330.65625,133914.5,583.84375
bifurcating,sample_1450,15636,31268,740,14.969190890126706,8.291265726860969,77.67321795619024,133622.94764285942,133327.9375,134037.265625,709.328125
bifurcating,sample_1451,16250,32496,754,12.088921349360364,6.381702343814285,73.9079417441708,133589.4753903846,133369.3125,134139.0,769.6875
bifurcating,sample_1452,16445,32886,737,11.692317493647124,6.502166544731925,57.17000646571563,133551.9821117741,133319.734375,133902.640625,582.90625
bifurcating,sample_1453,15870,31736,798,13.876941987392145,6.688260717585632,77.09978716151063,133587.9956314981,133321.953125,134104.546875,782.59375
bifurcating,sample_1454,16699,33394,769,11.701992491862146,5.993950227147578,76.57369587173694,133559.3989011318,133349.984375,134118.40625,768.421875
bifurcating,sample_1455,15041,30078,705,14.897441115158491,7.489349595740412,67.46564105226601,133651.40083771027,133310.28125,134054.625,744.34375
bifurcating,sample_1456,23460,46916,1579,9.497255155895362,6.408885168936757,72.91778848286837,133496.1122189365,133357.078125,133975.46875,618.390625
bifurcating,sample_1457,18348,36692,855,12.231676506149798,6.849916585057738,69.59274007641818,133556.06192432417,133343.703125,133963.984375,620.28125
bifurcating,sample_1458,20478,40952,1026,10.453587677242414,6.149403386233536,56.952145941360676,133613.70122967332,133445.625,133950.0,504.375
bifurcating,sample_1459,19377,38750,903,11.507383053849178,6.833776524271893,74.34850873483408,133531.30561119498,133360.34375,133934.25,573.90625
bifurcating,sample_1460,14183,28362,643,14.939168067989746,6.835935575092861,77.63492403347266,133661.9335670345,133313.1875,134068.703125,755.515625
bifurcating,sample_1461,15643,31282,751,14.573841230317994,8.004847418082115,81.95765037739982,133612.2995828805,133324.109375,134073.78125,749.671875
bifurcating,sample_1462,18011,36018,893,10.135345343567625,5.108505108704089,47.029030187075556,133537.34432777192,133365.328125,133893.0,527.671875
bifurcating,sample_1463,12380,24756,596,16.26791151110129,7.245211003921661,85.36792051528245,133728.02356623588,133315.78125,134276.265625,960.484375
bifurcating,sample_1464,16636,33268,835,11.875862539318312,5.874548590917012,56.733358449413196,133496.70326024885,133287.828125,133763.296875,475.46875
bifurcating,sample_1465,14254,28504,718,14.972478049899808,7.322086940668939,63.403835831607154,133665.29401067246,133324.40625,134077.59375,753.1875
bifurcating,sample_1466,20092,40180,1071,10.134051032093641,5.947842347524232,75.7395812598805,133481.31325978623,133332.90625,133963.375,630.46875
bifurcating,sample_1467,14812,29620,707,15.94828070076523,8.424171367899316,99.8752618374941,133649.99297022686,133315.59375,134091.296875,775.703125
bifurcating,sample_1468,17529,35054,871,13.48320824725737,6.443841949712996,49.618409156962095,133548.957696888,133342.46875,133916.375,573.90625
bifurcating,sample_1469,13974,27944,670,15.467024089512815,7.91894701136228,79.45865435620966,133658.82613693288,133331.125,134171.046875,839.921875
bifurcating,sample_1470,19165,38326,917,12.403520218015025,7.717895105611743,78.34509928704281,133521.653486988,133332.6875,133983.546875,650.859375
bifurcating,sample_1471,15325,30646,719,13.121556463784918,6.077946910136949,62.46943374765478,133599.24001223492,133332.0625,134119.8125,787.75
bifurcating,sample_1472,16495,32986,823,11.553822813034916,5.736338482335672,52.44455909214957,133491.51190985905,133263.96875,133789.5625,525.59375
bifurcating,sample_1473,14851,29698,692,14.554992183319959,8.06767064791414,89.88268923187188,133612.65138605985,133315.09375,134155.4375,840.34375
bifurcating,sample_1474,17104,34204,827,14.883781056431904,8.992088633398081,81.55683748339364,133595.21271614096,133320.1875,134118.59375,798.40625
bifurcating,sample_1475,18121,36238,838,9.535619253445846,4.638730992147728,48.09145301494357,133568.39654785884,133415.296875,133821.515625,406.21875
bifurcating,sample_1476,13865,27726,661,16.80440194296306,8.291687338386788,72.95165326189156,133712.77014514967,133338.6875,134155.140625,816.453125
bifurcating,sample_1477,18881,37758,950,9.717999721140407,4.756904511326979,52.0997627112811,133608.3755594248,133455.171875,133908.59375,453.421875
bifurcating,sample_1478,19303,38602,938,12.651034286475204,8.100648387732543,77.18209863163948,133515.7111014156,133300.03125,133900.078125,600.046875
bifurcating,sample_1479,16761,33518,806,11.889577158723883,5.971617627201897,72.01956085416836,133532.5999837793,133278.046875,133932.78125,654.734375
bifurcating,sample_1480,13065,26126,628,17.283302869249308,8.100485428570778,101.49308641155774,133738.74687021622,133318.953125,134443.71875,1124.765625
bifurcating,sample_1481,18111,36218,936,12.540837152138117,6.7886217156558875,100.26034010287123,133501.26472775525,133280.4375,134276.703125,996.265625
bifurcating,sample_1482,19262,38520,948,11.066683593891705,6.209524783129021,81.9744893918849,133508.9607038794,133337.65625,133981.84375,644.1875
bifurcating,sample_1483,22929,45854,1516,10.774721821027255,7.129095088522248,68.37620657326936,133484.58634739305,133320.671875,133822.859375,502.1875
bifurcating,sample_1484,15970,31936,755,14.109551163378494,7.7220709403831,86.83689535117358,133563.98560582343,133295.671875,134017.0,721.328125
bifurcating,sample_1485,13600,27196,638,14.914708634066145,7.213337988068739,68.77998702355353,133664.71447725184,133326.21875,134088.21875,762.0
bifurcating,sample_1486,18952,37900,912,10.571523864391898,6.094159103719559,58.4867007025509,133442.25340086137,133271.65625,133815.078125,543.421875
bifurcating,sample_1487,17062,34120,879,11.059640851584906,5.121099594486554,40.50227644224201,133403.00704049936,133210.8125,133693.359375,482.546875
bifurcating,sample_1488,14824,29644,751,14.316745216527632,6.952903871716639,63.220335158578905,133617.54210233406,133321.234375,133937.609375,616.375
bifurcating,sample_1489,17014,34024,832,11.70608805863307,6.043091939335678,70.14316206738877,133508.80836278212,133292.65625,133848.296875,555.640625
bifurcating,sample_1490,18128,36252,857,12.856801808089058,8.427235092987845,78.65445898313295,133525.80542875663,133311.375,134002.734375,691.359375
bifurcating,sample_1491,18180,36356,845,10.249431708930484,5.726817290536508,80.77723297536998,133526.50461788365,133365.890625,134071.28125,705.390625
bifurcating,sample_1492,17173,34342,804,12.83793616368071,7.815401262727063,75.72746725699236,133574.0638456807,133356.125,134008.53125,652.40625
bifurcating,sample_1493,14732,29460,685,14.145264823808944,7.014952903962781,84.19940085444632,133623.5616302946,133304.5,134137.453125,832.953125
bifurcating,sample_1494,14463,28922,696,16.70841680264591,8.486495525920832,79.68342507895986,133714.42241409112,133317.796875,134175.6875,857.890625
bifurcating,sample_1495,15231,30458,708,13.647170787894774,6.398415081436984,97.34889696697128,133620.33376624977,133335.015625,134182.46875,847.453125
bifurcating,sample_1496,19161,38318,910,11.636150854397137,6.688921203631049,57.08543714898147,133515.7366297427,133324.53125,133861.875,537.34375
bifurcating,sample_1497,17423,34842,788,11.788529385431254,6.554479613082813,81.74819341501276,133479.39455568788,133295.78125,134000.25,704.46875
bifurcating,sample_1498,15233,30462,699,12.998562086228857,6.690738335015109,67.30769485313097,133582.36297224776,133337.609375,134040.296875,702.6875
bifurcating,sample_1499,14966,29928,700,15.787226824792706,7.752818212373901,93.52090420062298,133675.7023221385,133315.75,134429.828125,1114.078125
bifurcating,sample_1500,19592,39180,980,12.581396713956579,8.219730866075995,82.98964239492048,133519.21331969043,133291.921875,134018.46875,726.546875
bifurcating,sample_1501,16371,32738,755,13.648893726103397,8.091737579841684,68.60843357764487,133583.3440516004,133327.125,133969.375,642.25
bifurcating,sample_1502,14546,29088,659,14.612538707775693,7.455595266082412,70.35016620186147,133674.11512615153,133323.9375,134100.5625,776.625
bifurcating,sample_1503,16810,33616,833,10.335278332702202,4.654446283592936,40.008637787208826,133540.924851279,133337.5625,133749.09375,411.53125
bifurcating,sample_1504,17261,34518,802,11.652334339673704,5.658252008412149,71.81631839312102,133470.9356723611,133273.140625,134018.875,745.734375
bifurcating,sample_1505,16812,33620,771,13.045601026580838,7.164560584550022,63.707960753694614,133547.40166714994,133271.53125,133934.453125,662.921875
bifurcating,sample_1506,17281,34558,897,13.899430676106677,7.711192033084849,213.05263539329846,133556.9544360497,130989.71875,136198.796875,5209.078125
bifurcating,sample_1507,17569,35134,878,12.728132016913582,6.615526316976701,97.13825607467405,133534.45377689396,133336.328125,134077.390625,741.0625
bifurcating,sample_1508,16395,32786,786,13.192308757308998,7.0082355147877875,105.3098381521246,133560.1982359332,133323.640625,134200.9375,877.296875
bifurcating,sample_1509,16661,33318,766,13.451540233000387,7.45416556724856,69.67906583234031,133544.92134700797,133269.109375,133962.8125,693.703125
bifurcating,sample_1510,18992,37980,947,11.327153995468803,6.367761737779219,78.88515246041209,133472.54164993812,133080.984375,133876.34375,795.359375
bifurcating,sample_1511,14513,29022,707,14.160371047251772,6.107203631489746,54.43306192412536,133591.95549141287,133279.203125,133974.140625,694.9375
bifurcating,sample_1512,17571,35138,859,14.685682248463477,9.345256888679215,73.71814733613623,133566.62020072137,133314.296875,134060.078125,745.78125
bifurcating,sample_1513,15407,30810,739,14.818677899392974,7.42473697745203,84.22228939460868,133628.6095453771,133317.734375,134287.171875,969.4375
bifurcating,sample_1514,17947,35890,861,12.07644292984322,6.553141270470336,70.83918930793797,133482.4874918162,133283.421875,133928.125,644.703125
bifurcating,sample_1515,14131,28258,663,15.12807001559243,6.916754585285932,82.99234797148847,133657.14267611987,133227.203125,134221.671875,994.46875
bifurcating,sample_1516,15565,31126,727,11.86350311013499,5.472775046772567,71.70078607401706,133624.16765981368,133390.859375,134010.875,620.015625
bifurcating,sample_1517,20471,40938,1421,11.391684388263696,6.6772666619045635,64.5653782561314,133486.04930908358,133285.890625,133835.65625,549.765625
bifurcating,sample_1518,16146,32288,760,14.52766177289098,8.107731686906387,85.28365817591525,133594.98827786293,133308.46875,134153.5,845.03125
bifurcating,sample_1519,18329,36654,874,13.294107139506114,7.596424567815978,95.97274547631703,133524.57464690518,133304.296875,134167.375,863.078125
bifurcating,sample_1520,17277,34550,836,11.409040322009185,5.918404900719953,64.96640482057089,133517.64174281558,133309.671875,133860.15625,550.484375
bifurcating,sample_1521,16017,32030,791,13.284374892287355,6.425709074584654,63.86302570729096,133578.99207872886,133333.09375,133929.84375,596.75
bifurcating,sample_1522,16622,33240,791,10.222972161350407,4.681414142366447,52.18139366516637,133484.81293146883,133316.015625,133754.40625,438.390625
bifurcating,sample_1523,18028,36052,896,11.38439544331344,6.314208032543779,71.69602483659759,133537.5567649975,133342.296875,133907.265625,564.96875
bifurcating,sample_1524,15078,30152,697,13.913874764684088,7.724231929375552,73.7861854173367,133662.35828276296,133350.328125,134101.109375,750.78125
bifurcating,sample_1525,15426,30848,741,12.99859134547155,5.793816455867869,44.61554691744968,133612.3587074987,133339.171875,133914.3125,575.140625
bifurcating,sample_1526,14458,28912,658,14.088452164925352,6.517515440517915,74.5715966578679,133646.06749399123,133303.5,134104.0625,800.5625
bifurcating,sample_1527,18340,36676,895,11.524905909364568,7.143500849373413,102.83188580602241,133516.09002947793,133210.21875,134462.515625,1252.296875
bifurcating,sample_1528,21207,42410,1282,10.748544783912886,6.9269775870455526,72.14897658156019,133568.71497397675,133400.84375,133998.484375,597.640625
bifurcating,sample_1529,13147,26290,634,17.180171339068874,8.58936004109848,84.88839109663947,133743.19582651937,133322.453125,134219.984375,897.53125
bifurcating,sample_1530,13993,27982,648,15.939142562398352,7.122960044192622,76.55739531484066,133676.37672742622,133162.96875,134294.484375,1131.515625
bifurcating,sample_1531,16822,33640,861,11.682447502467513,5.434352644680073,53.82227151407051,133483.23919662496,133276.78125,133767.25,490.46875
bifurcating,sample_1532,17861,35718,911,11.7024373973764,5.53603062477938,56.71233460611508,133549.62785625804,133342.984375,133884.109375,541.125
bifurcating,sample_1533,18590,37176,936,10.803130934575352,5.556008716673628,70.38161259361878,133561.53878765466,133380.109375,134047.171875,667.0625
bifurcating,sample_1534,11391,22778,578,18.877676229172206,8.013091974511129,76.58625527484317,133847.77367960452,133331.953125,134408.671875,1076.71875
bifurcating,sample_1535,17637,35270,894,13.320821781434377,6.665482359147744,91.37214477067354,133470.30144635568,132984.8125,134385.03125,1400.21875
bifurcating,sample_1536,12419,24834,610,16.532607288403064,7.439014257293535,68.46348638609659,133739.96316883405,133315.890625,134210.8125,894.921875
bifurcating,sample_1537,17366,34728,850,14.095591490981743,8.487300214737877,70.06260959654877,133575.0709666158,133299.8125,133957.390625,657.578125
bifurcating,sample_1538,17851,35698,821,12.366742326536858,6.416842941216878,80.71686032333781,133561.3226342362,133346.484375,134120.4375,773.953125
bifurcating,sample_1539,18099,36194,871,12.537591087296908,6.704110696468236,72.34977158373506,133502.66847356898,133270.078125,133892.78125,622.703125
bifurcating,sample_1540,16687,33370,771,11.72643341743761,6.030715712538367,64.11197921241138,133535.08437518726,133327.546875,133934.8125,607.265625
bifurcating,sample_1541,17710,35416,801,11.611798758650348,7.273452998523182,68.74103222840368,133578.5739650974,133372.03125,133957.78125,585.75
bifurcating,sample_1542,19630,39256,961,12.412426254495454,8.489239999950767,73.32236715045674,133499.05113983699,133266.140625,133939.328125,673.1875
bifurcating,sample_1543,22165,44326,1478,11.968230981781987,8.328172431542345,69.14924020989282,133578.8250613298,133296.5,133893.796875,597.296875
bifurcating,sample_1544,13759,27514,669,17.55373917948443,9.767843665879365,84.13273001666946,133721.6813290392,133311.53125,134214.140625,902.609375
bifurcating,sample_1545,17500,34996,842,11.963721617289751,6.556164719867184,82.1842399703141,133528.34547142856,133335.546875,133974.296875,638.75
bifurcating,sample_1546,13473,26942,658,17.437088892500324,9.187576342623291,73.09655287107495,133724.32105298562,133323.140625,134180.625,857.484375
bifurcating,sample_1547,22391,44778,1474,9.034580278106143,5.554477354422035,79.59421765147466,133571.4947035081,133314.140625,134186.4375,872.296875
bifurcating,sample_1548,17009,34014,833,13.457184205205156,7.954054462563947,71.61997323040235,133557.06304291112,133296.375,134048.203125,751.828125
bifurcating,sample_1549,21154,42304,1443,11.524235020018013,7.39388020216531,73.87543152740037,133455.50469843173,133275.3125,133879.515625,604.203125
bifurcating,sample_1550,17947,35890,928,13.600060357062471,7.83634145625484,80.90625491863862,133562.3309179459,133319.109375,134035.984375,716.875
bifurcating,sample_1551,17811,35618,861,13.87544957272455,8.450335870372578,73.73104711890448,133575.95386716776,133334.265625,133990.578125,656.3125
bifurcating,sample_1552,17961,35918,813,11.855403000708513,6.799246376397244,82.06778886613805,133536.6671668824,133337.203125,134132.734375,795.53125
bifurcating,sample_1553,18675,37346,909,13.257560539811683,7.705090262913453,79.96230174579254,133562.5458676372,133343.296875,134034.640625,691.34375
bifurcating,sample_1554,18118,36232,863,11.966704036253278,6.91739375001131,99.05348855318688,133516.04448614636,133304.25,134309.140625,1004.890625
bifurcating,sample_1555,18565,37126,895,10.460585222130474,5.8966931627192825,67.66213709392933,133510.2569460342,133340.0625,133950.328125,610.265625
bifurcating,sample_1556,14725,29446,695,13.447265673581732,6.4534398996410856,77.41633662608993,133605.3886714771,133326.28125,134169.1875,842.90625
bifurcating,sample_1557,9020,18036,303,23.744683220263223,10.05432858274977,114.36229580810557,134104.3643743071,133304.84375,134878.09375,1573.25
bifurcating,sample_1558,17114,34224,768,12.752066999779215,7.760715375049435,69.25022867046458,133549.39583728966,133324.34375,133976.234375,651.890625
bifurcating,sample_1559,19235,38466,956,10.158036986714967,5.947393788133166,69.74506216802625,133470.71493533923,133293.84375,133934.828125,640.984375
bifurcating,sample_1560,15325,30646,747,16.009338254535976,9.151227784008803,88.90869127383756,133681.90787214518,133334.09375,134216.171875,882.078125
bifurcating,sample_1561,19635,39266,960,11.926608763176274,7.362925277623571,68.23928140161327,133569.6889682009,133378.9375,133970.484375,591.546875
bifurcating,sample_1562,15965,31926,763,11.59608058822143,5.491944432148554,54.93359778152588,133573.5899917789,133352.890625,133867.3125,514.421875
bifurcating,sample_1563,16353,32702,776,14.708329854934508,8.742938486063627,81.23784103097852,133609.98431384913,133327.78125,134138.46875,810.6875
bifurcating,sample_1564,18864,37724,907,12.78973812435911,7.996531476841531,75.98593331251027,133519.8078872124,133303.171875,134032.828125,729.65625
bifurcating,sample_1565,16068,32132,761,14.708542905248782,8.773129311962508,75.89333186187098,133608.4898808968,133320.765625,134129.609375,808.84375
bifurcating,sample_1566,17920,35836,845,12.811958922550682,7.830087835496639,60.63677527204613,133543.69949428012,133331.96875,133941.34375,609.375
bifurcating,sample_1567,15781,31558,709,13.056323407393915,6.197846182084993,64.9582822053712,133585.8564175274,133321.859375,134004.109375,682.25
bifurcating,sample_1568,17632,35260,873,15.090556579854523,9.15760528574612,85.0562195107988,133630.9115705819,133361.484375,134036.5625,675.078125
bifurcating,sample_1569,17258,34512,839,11.899979409748935,5.477047349397271,62.38799386515992,133540.69699831237,133339.765625,133859.75,519.984375
bifurcating,sample_1570,19575,39146,964,11.533456399737513,7.111579153688299,69.16961239739429,133497.86821998723,133310.53125,133908.6875,598.15625
bifurcating,sample_1571,16355,32706,802,12.356840767563908,6.243682254749442,54.88004389342613,133522.9207830174,133276.84375,133871.390625,594.546875
bifurcating,sample_1572,15293,30582,679,13.323149705937606,6.124123545687006,75.28146456683885,133616.1598505035,133313.375,134032.578125,719.203125
bifurcating,sample_1573,18796,37588,904,12.740311990285578,7.520902240569544,95.17307792042881,133543.87927617578,133307.75,134221.140625,913.390625
bifurcating,sample_1574,19551,39098,1200,13.042098756520145,7.8391830328357806,81.3469035655236,133578.9733741241,133352.9375,134059.609375,706.671875
bifurcating,sample_1575,16759,33514,757,13.11289890317504,7.830313710503597,67.36786696868364,133597.47505911003,133342.296875,133973.0,630.703125
bifurcating,sample_1576,17798,35592,900,11.692357520999456,6.061359024704658,76.26301714292666,133512.62139443337,133172.8125,133903.296875,730.484375
bifurcating,sample_1577,17050,34096,814,14.05304419886341,8.210651045581264,72.4014233972597,133603.47840634163,133341.15625,134270.46875,929.3125
bifurcating,sample_1578,16856,33708,790,12.545595152667815,6.483588767817691,66.89561338467807,133585.0706119112,133345.609375,134047.484375,701.875
bifurcating,sample_1579,13637,27270,624,15.384346004279813,7.594710341062462,76.30134059963771,133714.932003694,133321.65625,134124.421875,802.765625
bifurcating,sample_1580,16929,33854,801,13.215690155255372,7.362219838062321,101.56803637031466,133553.55484855868,133313.609375,134130.8125,817.203125
bifurcating,sample_1581,18295,36586,880,13.440267968248229,8.761763284061518,90.92509807636297,133553.19577070238,133318.484375,134091.359375,772.875
bifurcating,sample_1582,16575,33146,832,12.329345696540932,6.1872932711473,82.0369409314888,133504.14639705882,133280.90625,133899.0,618.09375
bifurcating,sample_1583,15611,31218,761,14.90035384649565,8.298304788434143,83.50164493057592,133626.29542470054,133339.046875,134076.078125,737.03125
bifurcating,sample_1584,16608,33212,814,12.191049935845136,5.878945587915337,72.0310390190478,133523.2070472438,133319.125,134209.546875,890.421875
bifurcating,sample_1585,18881,37758,924,13.79722869174047,9.426749006298186,72.75339228024178,133566.78445758965,133227.734375,133990.296875,762.5625
bifurcating,sample_1586,23641,47278,1623,8.793510857707847,5.5423798210807504,54.77233379937748,133468.04217315785,133336.3125,133866.015625,529.703125
bifurcating,sample_1587,19104,38204,936,11.923318099030798,6.644047812776702,66.07280726182208,133519.8025887903,133328.03125,133949.53125,621.5
bifurcating,sample_1588,16483,32962,806,11.552252930703625,5.249791104767139,54.228021591964136,133534.02296589667,133350.0,133917.828125,567.828125
bifurcating,sample_1589,15644,31284,745,14.71537483873545,7.026017953103987,101.13317136119454,133647.35063862344,133331.9375,134136.734375,804.796875
bifurcating,sample_1590,14965,29926,704,12.981721295495664,6.698157549376928,66.20553163465408,133592.96385315736,133308.953125,133959.59375,650.640625
bifurcating,sample_1591,19256,38508,920,9.657840490798035,5.261726384200189,55.645360901140975,133510.3068726955,133361.71875,133878.75,517.03125
bifurcating,sample_1592,16649,33294,759,13.589947361333046,8.668923158845997,88.71291806978773,133578.67875228994,133211.078125,133917.796875,706.71875
bifurcating,sample_1593,16941,33878,765,11.16848765823257,5.567798702699703,60.49182901815499,133527.2329241928,133329.84375,134067.46875,737.625
bifurcating,sample_1594,16004,32004,734,12.471458188992981,6.8003981915792995,76.82552471451358,133538.79278520212,133305.3125,134040.046875,734.734375
bifurcating,sample_1595,19409,38814,1087,10.730928274725198,5.833561218265863,67.65552185826024,133485.0080028917,133324.234375,133934.0625,609.828125
bifurcating,sample_1596,17261,34518,841,13.189229944337454,6.929498327046214,76.53989581682667,133544.91796716588,133309.203125,134197.234375,888.03125
bifurcating,sample_1597,16356,32708,751,12.815840559956227,7.432302776506306,79.5371051048117,133569.33646482942,133334.03125,134048.375,714.34375
bifurcating,sample_1598,14071,28138,659,15.411733431916653,8.042900159211873,74.20614724756045,133658.76214932307,133320.125,134093.625,773.5
bifurcating,sample_1599,14155,28306,659,14.40675883988165,6.822525994478288,88.00185331095176,133663.076709864,133331.46875,134165.75,834.28125
bifurcating,sample_1600,12408,24812,615,19.379643361469316,9.508494856737384,89.48461303209257,133819.0872295092,133317.515625,134367.296875,1049.78125
bifurcating,sample_1601,18985,37966,912,12.13387408775856,7.965090236563429,77.75488696804742,133527.91769653675,133305.859375,133973.703125,667.84375
bifurcating,sample_1602,15605,31206,776,13.428145585940033,6.495384100444971,76.16645279139145,133562.74915291573,133317.125,134114.828125,797.703125
bifurcating,sample_1603,15632,31260,725,14.352706149101598,8.690430334485999,71.1948049576944,133607.57265545035,133317.90625,134077.109375,759.203125
bifurcating,sample_1604,14374,28744,684,14.314344877177156,6.823457975673401,76.95205943151527,133625.5309521532,133278.15625,134122.03125,843.875
bifurcating,sample_1605,17108,34212,819,10.684350827054892,4.827031299136718,42.944757823609905,133546.90946304362,133355.578125,133792.109375,436.53125
bifurcating,sample_1606,19280,38556,981,14.467590524419938,8.892935304241888,80.96666751208947,133585.1444542596,133362.015625,134031.328125,669.3125
bifurcating,sample_1607,16651,33298,852,11.530735914774148,5.332338737547655,55.61714599678763,133520.20239587713,133306.40625,133973.609375,667.203125
bifurcating,sample_1608,15926,31848,745,14.625346228505435,8.494388126010719,88.83914055700083,133598.41249077767,133329.0625,134102.21875,773.15625
bifurcating,sample_1609,17934,35864,870,11.554239196307842,6.606674550385431,80.79346134201512,133501.34864903954,133304.625,134042.96875,738.34375
bifurcating,sample_1610,16328,32652,789,11.151410788050912,4.949299548912852,48.53911452172623,133550.8430035828,133351.46875,133833.1875,481.71875
bifurcating,sample_1611,17590,35176,804,11.558738520359338,6.749719522421954,67.32068712681557,133619.27088544628,133420.3125,134092.34375,672.03125
bifurcating,sample_1612,24800,49596,1659,10.171927183876866,8.022788296876861,74.17825844769646,133496.05745526715,133287.125,133879.234375,592.109375
bifurcating,sample_1613,19922,39840,999,10.833046995046319,5.869620016542307,69.09230832405213,133501.60350758582,133262.203125,134211.734375,949.53125
bifurcating,sample_1614,23579,47154,1606,12.146466454602768,9.528970177164936,79.55185338402258,133558.4555119227,133096.796875,133905.8125,809.015625
bifurcating,sample_1615,15387,30770,730,13.913336235473734,6.4067781014803264,79.59251625298612,133592.896266938,133281.671875,134141.3125,859.640625
